Id. de actividad,Fecha de la actividad,Nombre de la actividad,Tipo de actividad,Descripción de la actividad,Tiempo transcurrido,Distancia,Ritmo cardíaco máx.,Esfuerzo relativo,Viaje al trabajo,Nota privada de actividad,Equipamiento de la actividad,Nombre de archivo,Peso del atleta,Peso de la bicicleta,Tiempo transcurrido,Tiempo en movimiento,Distancia,Velocidad máxima,Velocidad promedio,Desnivel positivo,Desnivel negativo,Desnivel bajo,Desnivel alto,Grado máximo,Pendiente promedio,Grado positivo promedio,Grado negativo promedio,Cadencia máx.,Cadencia promedio,Ritmo cardíaco máx.,Ritmo cardíaco promedio,Máx. de vatios,Vatios promedio,Calorías,Temperatura máx.,Temperatura promedio,Esfuerzo relativo,Esfuerzo total,Cantidad de carreras,Tiempo de ascenso,Tiempo de descenso,Otro tiempo,Esfuerzo Percibido,Tipo,Hora de inicio,Potencia promedio ponderada,Conteo de potencia,Usar Esfuerzo Percibido,Esfuerzo relativo percibido,Viaje al trabajo,Peso total levantado,De carga,Distancia ajustada en pendientes,Tiempo de observación del clima,Condición climática,Temperatura,Sensación térmica,Punto de rocío,Humedad,Presión atmosférica,Velocidad del viento,Ráfaga de viento,Dirección del viento,Intensidad de la precipitación,Hora de salida del sol,Hora de puesta del sol,Fase lunar,Bicicleta,Equipamiento,Probabilidad de precipitación,Tipo de precipitación,Nubosidad,Visibilidad,Índice UV,Estado del ozono,Recuento de saltos,Complejidad total,Fluidez promedio,Marcado,Velocidad promedio durante el tiempo transcurrido,Distancia sobre tierra,Distancia recién recorrida,Distancia recién recorrida en caminos sin asfaltar,Número de actividades,Pasos en total,Emisión de carbono evitada,Largo de la piscina,Carga de entrenamiento,Intensidad,Ritmo ajustado en pendientes promedio,Tiempo del cronómetro,Ciclos en total,Recuperación,Con mascota,Competencia,Carrera larga,Por una causa,Con niño,Distancia de descenso,Multimedia
4448099241,"8 dic 2020, 9:13:26 p.m.",Vuelta ciclista vespertina ⛅,Vuelta ciclista,"Mayormente soleado, 27°C, Sensación térmica 28°C, Humedad 35%, Viento 5m/s desde ENE - Klimat.app",5622,29.40,161.0,66,false,,Venzo Raptor,activities/4753513863.gpx.gz,,19.0,5622.0,5533.0,29399.1,11.8,5.313,119.4,119.5,11.1,33.3,49.0,0.0,,,,,,131.0,,192.0,1185.0,,,66.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4452423527,"9 dic 2020, 11:27:58 p.m.",Caminata vespertina ☁️,Caminata,"Mayormente claro, 29°C, Sensación térmica 29°C, Humedad 43%, Viento 2m/s desde NNE - Klimat.app",1270,1.35,125.0,3,false,,,activities/4758051882.gpx.gz,,,1270.0,1223.0,1354.5,2.0,1.108,17.0,19.0,9.0,18.0,10.9,-0.1,,,,,,98.0,,,176.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4456281826,"10 dic 2020, 10:06:53 p.m.",Vuelta ciclista vespertina,Vuelta ciclística virtual,"",2499,0,168.0,69,false,,Venzo Raptor,activities/4762090965.gpx.gz,,19.0,2499.0,2499.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,146.0,,,0.0,,,69.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4460051674,"11 dic 2020, 10:01:50 p.m.",Vuelta ciclista vespertina,Vuelta ciclística virtual,"",4038,0,172.0,76,false,,Venzo Raptor,activities/4766066779.gpx.gz,,19.0,4038.0,4038.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,137.0,,,0.0,,,76.0,,,,,,8.0,,,,,0.0,173.0,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4464039053,"12 dic 2020, 7:37:12 p.m.",Vuelta ciclista por la tarde ⛅,Vuelta ciclista,"Parcialmente nublado, 32°C, Sensación térmica 32°C, Humedad 23%, Viento 3m/s desde NNE - Klimat.app",2181,7.65,150.0,8,false,,Venzo Raptor,activities/4770274578.gpx.gz,,19.0,2181.0,1935.0,7653.1,10.3,3.955,29.0,69.0,10.0,57.0,11.2,-0.5,,,,,,110.0,,123.0,266.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4472062617,"13 dic 2020, 12:55:03 p.m.",Ultima vuelta Venzo antes del robo,Vuelta ciclista,"Mayormente nublado, 21°C, Sensación térmica 20°C, Humedad 58%, Viento 3m/s desde SE - Klimat.app",981,6.42,158.0,23,false,,Venzo Raptor,activities/4778741908.gpx.gz,,19.0,981.0,981.0,6428.6,13.0,6.553,27.0,32.0,9.0,31.0,49.2,-0.1,,,,,,143.0,,237.0,259.0,,,23.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4472986167,"14 dic 2020, 10:24:32 p.m.",Vuelta ciclista vespertina,Vuelta ciclista,,880,0,157.0,8,false,,Venzo Raptor,activities/4779707970.gpx.gz,,19.0,880.0,880.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,120.0,,0.0,,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4477179622,"15 dic 2020, 9:59:59 p.m.",Vuelta ciclista vespertina,Vuelta ciclista,,2650,0,171.0,58,false,,Venzo Raptor,activities/4784129171.gpx.gz,,19.0,2650.0,2650.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,139.0,,0.0,,,,58.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4481353509,"16 dic 2020, 11:00:46 p.m.",Caminata vespertina ⛅,Caminata,"Mayormente soleado, 25°C, Sensación térmica 25°C, Humedad 31%, Viento 3m/s desde ENE - Klimat.app",1783,3.08,166.0,16,false,,,activities/4788520638.gpx.gz,,,1783.0,1783.0,3086.8,4.4,1.731,44.0,36.0,9.0,37.0,44.4,0.3,,,,,,121.0,,,402.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4485218046,"17 dic 2020, 9:58:38 p.m.",Vuelta ciclista vespertina,Vuelta ciclista,,3714,0,173.0,143,false,,Venzo Raptor,activities/4792593557.gpx.gz,,19.0,3714.0,3714.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,153.0,,0.0,,,,143.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4490207154,"18 dic 2020, 9:59:39 p.m.",Vuelta ciclista vespertina,Vuelta ciclista,,2652,0,175.0,72,false,,Venzo Raptor,activities/4797881415.gpx.gz,,19.0,2652.0,2652.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,143.0,,0.0,,,,72.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4493988673,"19 dic 2020, 8:06:48 p.m.",Vuelta ciclista por la tarde ☀️,Vuelta ciclista,"Soleado, 22°C, Sensación térmica 22°C, Humedad 33%, Viento 6m/s desde SE - Klimat.app",2935,11.20,171.0,50,false,,Venzo Raptor,activities/4801890510.gpx.gz,,19.0,2935.0,2375.0,11205.0,15.2,4.718,189.6,136.8,1061.8,1158.9,46.3,0.5,,,,,,138.0,,207.0,548.0,,,50.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4497704646,"20 dic 2020, 6:55:20 p.m.",Caminata por la tarde 🌧,Caminata,"Lluvias, 22°C, Sensación térmica 21°C, Humedad 50%, Viento 3m/s desde ESE - Klimat.app",1184,0.81,135.0,2,false,,,activities/4805781439.gpx.gz,,,1184.0,898.0,809.0,4.1,0.901,32.3,39.7,1013.6,1058.1,48.5,-0.9,,,,,,103.0,,,105.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4500777656,"21 dic 2020, 11:47:20 a.m.",Vuelta ciclista por la mañana ☀️,Vuelta ciclista,"Soleado, 19°C, Sensación térmica 19°C, Humedad 48%, Viento 3m/s desde NO - Klimat.app",17057,46.05,163.0,127,false,,Venzo Raptor,activities/4809054583.gpx.gz,,19.0,17057.0,13856.0,46054.9,9.9,3.324,709.2,709.1,1029.0,1310.4,49.6,0.0,,,,,,118.0,,130.0,2013.0,,,127.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4505702156,"22 dic 2020, 7:35:16 p.m.",Vuelta ciclista por la tarde ☀️,Vuelta ciclista,"Soleado, 27°C, Sensación térmica 27°C, Humedad 33%, Viento 6m/s desde NE - Klimat.app",2502,4.98,157.0,23,false,,Venzo Raptor,activities/4814255100.gpx.gz,,19.0,2502.0,2163.0,4981.5,8.2,2.303,95.6,103.8,901.0,949.0,49.0,-0.2,,,,,,127.0,,108.0,261.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4522436033,"27 dic 2020, 1:17:12 a.m.",Vuelta ciclística nocturna,Vuelta ciclista,"",1260,9.00,,,false,,Venzo Raptor,,,19.0,1260.0,1260.0,9000.0,,7.143,,,,,,0.0,,,,,,,,,,,,,,,,,,5.0,,,,,0.0,22.0,0.0,,0.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4527267257,"27 dic 2020, 10:45:56 p.m.",Vuelta ciclista vespertina ⛅,Vuelta ciclista,"Mayormente soleado, 28°C, Sensación térmica 28°C, Humedad 52%, Viento 4m/s desde E - Klimat.app",2125,10.99,153.0,33,false,,Venzo Raptor,activities/4837083164.gpx.gz,,19.0,2125.0,2068.0,10997.9,9.0,5.318,78.7,77.6,11.0,26.0,28.4,0.0,,,,,,135.0,,199.0,459.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4531693676,"28 dic 2020, 10:02:17 p.m.",Vuelta ciclista vespertina,Vuelta ciclista,,3436,0,170.0,84,false,,Venzo Raptor,activities/4841784266.gpx.gz,,19.0,3436.0,3436.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,143.0,,0.0,,,,84.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4541542702,"30 dic 2020, 10:06:23 p.m.",Vuelta ciclista vespertina,Vuelta ciclista,"",2781,0,170.0,82,false,,Venzo Raptor,activities/4852216819.gpx.gz,,19.0,2781.0,2781.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,146.0,,0.0,,,,82.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4544526224,"31 dic 2020, 12:57:27 p.m.",Vuelta ciclista por la mañana ⛅,Vuelta ciclista,"Mayormente soleado, 22°C, Sensación térmica 22°C, Humedad 28%, Viento 4m/s desde OSO - Klimat.app",5377,29.53,165.0,95,false,,Casi Fixie,activities/4855383978.gpx.gz,,19.0,5377.0,5255.0,29538.1,9.9,5.621,67.0,86.0,15.0,34.0,10.5,-0.1,,,,,,135.0,,82.0,482.0,,,95.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,8055207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4557121553,"2 ene 2021, 9:26:56 p.m.",Vuelta ciclista vespertina ☀️,Vuelta ciclista,"Soleado, 34°C, Sensación térmica 34°C, Humedad 18%, Viento 4m/s desde ENE - Klimat.app",3381,18.03,161.0,47,false,,Venzo Raptor,activities/4868727553.gpx.gz,,19.0,3381.0,3357.0,18030.5,12.1,5.371,82.0,38.0,-28.0,29.0,47.2,0.2,,,,,,133.0,,184.0,688.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7992924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
